Retrieved by E4-Web: 2014/06/12,18:51:45                             1 0  0    0
 1.002550+5 2.528990+2         -1          0          0          29936 1451    1
 0.000000+0 1.000000+0          0          0          0          69936 1451    2
 1.000000+0 2.000000+7          1          0         11          79936 1451    3
 0.000000+0 0.000000+0          0          0         10          39936 1451    4
100-Fm-255            EVAL-JUL89 T.R. ENGLAND ET AL               9936 1451    5
 ENDF-349             DIST-DEC06 REV1-OCT92            20111222   9936 1451    6
----ENDF/B-VII.1      MATERIAL 9936         REVISION 1            9936 1451    7
-----NEUTRON-INDUCED FISSION PRODUCT YIELDS                       9936 1451    8
------ENDF-6 FORMAT                                               9936 1451    9
                                                                  9936 1451   10
 REFERENCE: T.R. ENGLAND, B.F. RIDER, EVALUATION AND              9936 1451   11
  COMPILATION OF FISSION-PRODUCT YIELDS, 1992, ENDF-349           9936 1451   12
----FORMATTED BY D.C. GEORGE                                      9936 1451   13
                                                                  9936 1451   14
                                1        451         17          29936 1451   15
                                8        454        824          29936 1451   16
                                8        459        824          29936 1451   17
 3.107400+4 1.000000+0 1.875000-6 1.200000-6 3.107400+4 0.000000+09936 8454   71
 1.875000-6 1.200000-6 3.107500+4 0.000000+0 8.220020-6 5.260810-69936 8454   72
 3.107600+4 0.000000+0 1.380000-5 8.832020-6 3.107700+4 0.000000+09936 8454   73
 1.539000-5 9.849620-6 3.107800+4 0.000000+0 1.210000-5 7.744020-69936 8454   74
 3.107900+4 0.000000+0 6.020010-6 3.852810-6 3.108000+4 0.000000+09936 8454   75
 2.160000-6 1.382400-6 3.108100+4 0.000000+0 4.910010-7 3.142410-79936 8454   76
 3.108200+4 0.000000+0 6.580010-8 4.211210-8 3.108300+4 0.000000+09936 8454   77
 5.830010-9 3.731210-9 3.108400+4 0.000000+0 2.81001-10 1.79840-109936 8454   78
 3.108500+4 0.000000+0 1.00997-11 6.46379-12 3.108600+4 0.000000+09936 8454   79
 1.78000-13 1.13920-13 3.108700+4 0.000000+0 3.26288-15 2.08824-159936 8454   80
 3.206600+4 0.000000+0 0.000000+0 0.000000+0 3.206700+4 0.000000+09936 8454   81
 0.000000+0 0.000000+0 3.206800+4 0.000000+0 0.000000+0 0.000000+09936 8454   82
 3.206900+4 0.000000+0 0.000000+0 0.000000+0 3.207000+4 0.000000+09936 8454   83
 4.92001-13 3.14881-13 3.207100+4 0.000000+0 1.09000-11 6.97601-129936 8454   84
 3.207100+4 1.000000+0 1.09000-11 6.97601-12 3.207200+4 0.000000+09936 8454   85
 5.90001-10 3.77601-10 3.207300+4 0.000000+0 8.040020-9 5.145610-99936 8454   86
 3.207300+4 1.000000+0 1.890000-9 1.209600-9 3.207400+4 0.000000+09936 8454   87
 1.140000-7 7.296020-8 3.207500+4 0.000000+0 9.580020-8 6.131210-89936 8454   88
 3.207500+4 1.000000+0 6.410010-7 4.102410-7 3.207600+4 0.000000+09936 8454   89
 3.480010-6 2.227200-6 3.207700+4 0.000000+0 9.090020-6 5.817610-69936 8454   90
 3.207700+4 1.000000+0 1.360000-6 8.704020-7 3.207800+4 0.000000+09936 8454   91
 2.184000-5 1.397760-5 3.207900+4 1.000000+0 1.475500-5 9.443220-69936 8454   92
 3.207900+4 0.000000+0 1.475500-5 9.443220-6 3.208000+4 0.000000+09936 8454   93
 3.001010-5 1.920640-5 3.208100+4 0.000000+0 1.988000-5 1.272320-59936 8454   94
 3.208200+4 0.000000+0 8.610020-6 5.510410-6 3.208300+4 0.000000+09936 8454   95
 2.490010-6 1.593600-6 3.208400+4 0.000000+0 4.160010-7 2.662410-79936 8454   96
 3.208500+4 0.000000+0 5.300010-8 3.392010-8 3.208600+4 0.000000+09936 8454   97
 3.340010-9 2.137600-9 3.208700+4 0.000000+0 1.42997-10 9.15181-119936 8454   98
 3.208800+4 0.000000+0 3.58001-12 2.29120-12 3.208900+4 0.000000+09936 8454   99
 5.51111-14 3.52711-14 3.209000+4 0.000000+0 4.97591-15 3.18458-159936 8454  100
 3.306900+4 0.000000+0 0.000000+0 0.000000+0 3.307100+4 0.000000+09936 8454  101
 0.000000+0 0.000000+0 3.307200+4 0.000000+0 7.12001-14 4.55681-149936 8454  102
 3.307300+4 0.000000+0 4.12001-12 2.63681-12 3.307400+4 0.000000+09936 8454  103
 4.78001-11 3.05921-11 3.307400+4 1.000000+0 1.12000-10 7.16801-119936 8454  104
 3.307500+4 0.000000+0 3.420010-9 2.188800-9 3.307600+4 0.000000+09936 8454  105
 5.160010-8 3.302410-8 3.307700+4 0.000000+0 4.750010-7 3.040010-79936 8454  106
 3.307800+4 0.000000+0 2.880010-6 1.843200-6 3.307900+4 0.000000+09936 8454  107
 1.075000-5 6.880010-6 3.308000+4 0.000000+0 2.920010-5 1.868800-59936 8454  108
 3.308100+4 0.000000+0 5.030010-5 3.219210-5 3.308200+4 0.000000+09936 8454  109
 3.079010-5 1.970560-5 3.308200+4 1.000000+0 3.079010-5 1.970560-59936 8454  110
 3.308300+4 0.000000+0 5.157010-5 3.300490-5 3.308400+4 1.000000+09936 8454  111
 1.355500-5 8.675220-6 3.308400+4 0.000000+0 1.355500-5 8.675220-69936 8454  112
 3.308500+4 0.000000+0 1.138000-5 7.283220-6 3.308600+4 0.000000+09936 8454  113
 2.440010-6 1.561600-6 3.308700+4 0.000000+0 3.650010-7 2.336000-79936 8454  114
 3.308800+4 0.000000+0 3.260010-8 2.086400-8 3.308900+4 0.000000+09936 8454  115
 1.629950-9 1.043170-9 3.309000+4 0.000000+0 1.21938-10 7.80406-119936 8454  116
 3.309100+4 0.000000+0 3.71923-13 2.38030-13 3.309200+4 0.000000+09936 8454  117
 1.26103-14 8.07061-15 3.407200+4 0.000000+0 0.000000+0 0.000000+09936 8454  118
 3.407300+4 0.000000+0 0.000000+0 0.000000+0 3.407300+4 1.000000+09936 8454  119
 0.000000+0 0.000000+0 3.407400+4 0.000000+0 0.000000+0 0.000000+09936 8454  120
 3.407500+4 0.000000+0 6.52001-13 4.17281-13 3.407600+4 0.000000+09936 8454  121
 3.36001-11 2.15040-11 3.407700+4 0.000000+0 1.35000-10 8.64002-119936 8454  122
 3.407700+4 1.000000+0 9.04002-10 5.78561-10 3.407800+4 0.000000+09936 8454  123
 2.060000-8 1.318400-8 3.407900+4 0.000000+0 2.110000-7 1.350400-79936 8454  124
 3.407900+4 1.000000+0 3.150010-8 2.016000-8 3.408000+4 0.000000+09936 8454  125
 1.980000-6 1.267200-6 3.408100+4 0.000000+0 1.230000-6 7.872020-79936 8454  126
 3.408100+4 1.000000+0 8.210020-6 5.254410-6 3.408200+4 0.000000+09936 8454  127
 3.229010-5 2.066560-5 3.408300+4 0.000000+0 5.826010-5 3.728650-59936 8454  128
 3.408300+4 1.000000+0 1.367000-5 8.748820-6 3.408400+4 0.000000+09936 8454  129
 1.045000-4 6.688010-5 3.408500+4 0.000000+0 6.324010-5 4.047370-59936 8454  130
 3.408500+4 1.000000+0 6.324010-5 4.047370-5 3.408600+4 0.000000+09936 8454  131
 8.279020-5 5.298570-5 3.408700+4 0.000000+0 3.983010-5 2.549130-59936 8454  132
 3.408800+4 0.000000+0 1.191000-5 7.622420-6 3.408900+4 0.000000+09936 8454  133
 2.110000-6 1.350400-6 3.409000+4 0.000000+0 2.478790-7 1.586420-79936 8454  134
 3.409100+4 0.000000+0 1.629970-8 1.043180-8 3.409200+4 0.000000+09936 8454  135
 6.66989-10 4.26873-10 3.409300+4 0.000000+0 4.69966-12 3.00778-129936 8454  136
 3.409400+4 0.000000+0 2.47001-13 1.58080-13 3.409500+4 0.000000+09936 8454  137
 2.16671-14 1.38669-14 3.409600+4 0.000000+0 0.000000+0 0.000000+09936 8454  138
 3.507500+4 0.000000+0 0.000000+0 0.000000+0 3.507700+4 0.000000+09936 8454  139
 2.08000-14 1.33120-14 3.507700+4 1.000000+0 6.96001-14 4.45441-149936 8454  140
 3.507800+4 0.000000+0 6.19001-12 3.96161-12 3.507900+4 0.000000+09936 8454  141
 5.69001-11 3.64161-11 3.507900+4 1.000000+0 1.91000-10 1.22240-109936 8454  142
 3.508000+4 0.000000+0 1.680000-9 1.075200-9 3.508000+4 1.000000+09936 8454  143
 5.040010-9 3.225610-9 3.508100+4 0.000000+0 1.010000-7 6.464010-89936 8454  144
 3.508200+4 0.000000+0 7.690020-7 4.921610-7 3.508200+4 1.000000+09936 8454  145
 3.290010-7 2.105600-7 3.508300+4 0.000000+0 7.210010-6 4.614410-69936 8454  146
 3.508400+4 0.000000+0 1.082000-5 6.924810-6 3.508400+4 1.000000+09936 8454  147
 1.923000-5 1.230720-5 3.508500+4 0.000000+0 1.002100-4 6.413450-59936 8454  148
 3.508600+4 0.000000+0 8.960020-5 5.734410-5 3.508600+4 1.000000+09936 8454  149
 8.960020-5 5.734410-5 3.508700+4 0.000000+0 2.420310-4 1.549000-49936 8454  150
 3.508800+4 0.000000+0 2.138600-4 1.368710-4 3.508900+4 0.000000+09936 8454  151
 1.221900-4 7.820180-5 3.509000+4 0.000000+0 4.708010-5 3.013130-59936 8454  152
 3.509100+4 0.000000+0 1.082000-5 6.924810-6 3.509200+4 0.000000+09936 8454  153
 1.550000-6 9.920020-7 3.509300+4 0.000000+0 1.389960-7 8.895720-89936 8454  154
 3.509400+4 0.000000+0 7.590020-9 4.857610-9 3.509500+4 0.000000+09936 8454  155
 6.40818-10 4.10123-10 3.509600+4 0.000000+0 4.94001-12 3.16161-129936 8454  156
 3.509700+4 0.000000+0 9.97118-14 6.38155-14 3.607700+4 0.000000+09936 8454  157
 0.000000+0 0.000000+0 3.607800+4 0.000000+0 0.000000+0 0.000000+09936 8454  158
 3.607900+4 1.000000+0 0.000000+0 0.000000+0 3.607900+4 0.000000+09936 8454  159
 0.000000+0 0.000000+0 3.608000+4 0.000000+0 9.24002-13 5.91361-139936 8454  160
 3.608100+4 0.000000+0 4.00001-11 2.56001-11 3.608100+4 1.000000+09936 8454  161
 5.98001-12 3.82721-12 3.608200+4 0.000000+0 1.750000-9 1.120000-99936 8454  162
 3.608300+4 0.000000+0 3.070010-8 1.964800-8 3.608300+4 1.000000+09936 8454  163
 7.200010-9 4.608010-9 3.608400+4 0.000000+0 5.180010-7 3.315210-79936 8454  164
 3.608500+4 0.000000+0 4.380010-6 2.803210-6 3.608500+4 1.000000+09936 8454  165
 1.030000-6 6.592010-7 3.608600+4 0.000000+0 2.861010-5 1.831040-59936 8454  166
 3.608700+4 0.000000+0 1.086100-4 6.951050-5 3.608800+4 0.000000+09936 8454  167
 2.622610-4 1.678470-4 3.608900+4 0.000000+0 4.236510-4 2.711370-49936 8454  168
 3.609000+4 0.000000+0 4.683910-4 2.997700-4 3.609100+4 0.000000+09936 8454  169
 3.361210-4 2.151170-4 3.609200+4 0.000000+0 1.542100-4 9.869460-59936 8454  170
 3.609300+4 0.000000+0 4.751010-5 3.040650-5 3.609400+4 0.000000+09936 8454  171
 8.970020-6 5.740810-6 3.609500+4 0.000000+0 1.079360-6 6.907910-79936 8454  172
 3.609600+4 0.000000+0 7.590020-8 4.857610-8 3.609700+4 0.000000+09936 8454  173
 4.369910-9 2.796740-9 3.609800+4 0.000000+0 9.26002-11 5.92641-119936 8454  174
 3.609900+4 0.000000+0 7.69582-13 4.92533-13 3.610000+4 0.000000+09936 8454  175
 1.07000-14 6.84801-15 3.707900+4 0.000000+0 0.000000+0 0.000000+09936 8454  176
 3.708100+4 0.000000+0 0.000000+0 0.000000+0 3.708300+4 0.000000+09936 8454  177
 8.22002-12 5.26081-12 3.708400+4 0.000000+0 3.97001-10 2.54081-109936 8454  178
 3.708500+4 0.000000+0 1.430000-8 9.152020-9 3.708600+4 1.000000+09936 8454  179
 1.270000-7 8.128020-8 3.708600+4 0.000000+0 1.270000-7 8.128020-89936 8454  180
 3.708700+4 0.000000+0 3.100010-6 1.984000-6 3.708800+4 0.000000+09936 8454  181
 2.286000-5 1.463040-5 3.708900+4 0.000000+0 1.095600-4 7.011850-59936 8454  182
 3.709000+4 0.000000+0 6.361010-5 4.071050-5 3.709000+4 1.000000+09936 8454  183
 2.711710-4 1.735490-4 3.709100+4 0.000000+0 6.729910-4 4.307140-49936 8454  184
 3.709200+4 0.000000+0 8.641320-4 5.530440-4 3.709300+4 0.000000+09936 8454  185
 8.057020-4 5.156490-4 3.709400+4 0.000000+0 4.738210-4 3.032450-49936 8454  186
 3.709500+4 0.000000+0 1.873400-4 1.198980-4 3.709600+4 0.000000+09936 8454  187
 4.595010-5 2.940810-5 3.709700+4 0.000000+0 9.220020-6 5.900810-69936 8454  188
 3.709800+4 0.000000+0 6.930010-7 4.435210-7 3.709900+4 0.000000+09936 8454  189
 2.276090-8 1.456700-8 3.710000+4 0.000000+0 1.080000-9 6.91201-109936 8454  190
 3.710100+4 0.000000+0 6.61703-12 4.23490-12 3.710200+4 0.000000+09936 8454  191
 1.96623-13 1.25839-13 3.710300+4 0.000000+0 3.30930-14 2.11795-149936 8454  192
 3.808300+4 0.000000+0 0.000000+0 0.000000+0 3.808400+4 0.000000+09936 8454  193
 1.17000-14 7.48802-15 3.808500+4 1.000000+0 7.55002-13 4.83201-139936 8454  194
 3.808500+4 0.000000+0 7.55002-13 4.83201-13 3.808600+4 0.000000+09936 8454  195
 9.56002-11 6.11841-11 3.808700+4 0.000000+0 3.310010-9 2.118400-99936 8454  196
 3.808700+4 1.000000+0 7.76002-10 4.96641-10 3.808800+4 0.000000+09936 8454  197
 1.030000-7 6.592010-8 3.808900+4 0.000000+0 1.680000-6 1.075200-69936 8454  198
 3.809000+4 0.000000+0 1.611000-5 1.031040-5 3.809100+4 0.000000+09936 8454  199
 9.903020-5 6.337930-5 3.809200+4 0.000000+0 3.586510-4 2.295360-49936 8454  200
 3.809300+4 0.000000+0 9.385420-4 6.006670-4 3.809400+4 0.000000+09936 8454  201
 1.513640-3 9.687320-4 3.809500+4 0.000000+0 1.713140-3 1.096410-39936 8454  202
 3.809600+4 0.000000+0 1.306820-3 8.363670-4 3.809700+4 0.000000+09936 8454  203
 8.373320-4 5.358920-4 3.809800+4 0.000000+0 2.095700-4 1.341250-49936 8454  204
 3.809900+4 0.000000+0 3.833730-5 2.453590-5 3.810000+4 0.000000+09936 8454  205
 4.090010-6 2.617610-6 3.810100+4 0.000000+0 2.899940-7 1.855960-79936 8454  206
 3.810200+4 0.000000+0 1.039980-8 6.655890-9 3.810300+4 0.000000+09936 8454  207
 1.450310-9 9.28202-10 3.810400+4 0.000000+0 3.24001-12 2.07360-129936 8454  208
 3.810500+4 0.000000+0 2.50776-13 1.60497-13 3.908500+4 0.000000+09936 8454  209
 0.000000+0 0.000000+0 3.908700+4 0.000000+0 2.10000-13 1.34400-139936 8454  210
 3.908800+4 0.000000+0 1.90000-11 1.21600-11 3.908900+4 0.000000+09936 8454  211
 2.14000-10 1.36960-10 3.908900+4 1.000000+0 9.14002-10 5.84961-109936 8454  212
 3.909000+4 1.000000+0 1.880000-8 1.203200-8 3.909000+4 0.000000+09936 8454  213
 1.880000-8 1.203200-8 3.909100+4 1.000000+0 4.005010-7 2.563210-79936 8454  214
 3.909100+4 0.000000+0 4.005010-7 2.563210-7 3.909200+4 0.000000+09936 8454  215
 9.370020-6 5.996810-6 3.909300+4 1.000000+0 3.868510-5 2.475850-59936 8454  216
 3.909300+4 0.000000+0 3.868510-5 2.475850-5 3.909400+4 0.000000+09936 8454  217
 3.624810-4 2.319880-4 3.909500+4 0.000000+0 1.134550-3 7.261140-49936 8454  218
 3.909600+4 0.000000+0 2.422510-4 1.550400-4 3.909600+4 1.000000+09936 8454  219
 2.180220-3 1.395340-3 3.909700+4 1.000000+0 2.162700-3 1.384130-39936 8454  220
 3.909700+4 0.000000+0 2.162700-3 1.384130-3 3.909800+4 0.000000+09936 8454  221
 1.586380-3 1.015290-3 3.909800+4 1.000000+0 1.586360-3 1.015270-39936 8454  222
 3.909900+4 0.000000+0 1.853260-3 1.186090-3 3.910000+4 0.000000+09936 8454  223
 6.433510-4 4.117450-4 3.910100+4 0.000000+0 1.547000-4 9.900820-59936 8454  224
 3.910200+4 0.000000+0 1.988000-5 1.272320-5 3.910300+4 0.000000+09936 8454  225
 1.648550-6 1.055070-6 3.910400+4 0.000000+0 8.160020-8 5.222410-89936 8454  226
 3.910500+4 0.000000+0 7.416870-9 4.746800-9 3.910600+4 0.000000+09936 8454  227
 1.35745-11 8.68770-12 3.910700+4 0.000000+0 1.00322-12 6.42060-139936 8454  228
 3.910800+4 0.000000+0 1.27427-14 8.15531-15 4.008700+4 0.000000+09936 8454  229
 0.000000+0 0.000000+0 4.008800+4 0.000000+0 0.000000+0 0.000000+09936 8454  230
 4.008900+4 0.000000+0 2.91001-14 1.86240-14 4.009000+4 1.000000+09936 8454  231
 1.74500-12 1.11680-12 4.009000+4 0.000000+0 1.74500-12 1.11680-129936 8454  232
 4.009100+4 0.000000+0 2.74001-10 1.75360-10 4.009200+4 0.000000+09936 8454  233
 1.120000-8 7.168010-9 4.009300+4 0.000000+0 3.270010-7 2.092800-79936 8454  234
 4.009400+4 0.000000+0 5.070010-6 3.244810-6 4.009500+4 0.000000+09936 8454  235
 5.009010-5 3.205770-5 4.009600+4 0.000000+0 3.284810-4 2.102280-49936 8454  236
 4.009700+4 0.000000+0 1.661240-3 1.063200-3 4.009800+4 0.000000+09936 8454  237
 3.331090-3 2.131900-3 4.009900+4 0.000000+0 5.485280-3 3.510580-39936 8454  238
 4.010000+4 0.000000+0 5.423130-3 3.470800-3 4.010100+4 0.000000+09936 8454  239
 3.919920-3 2.508750-3 4.010200+4 0.000000+0 1.647670-3 1.054510-39936 8454  240
 4.010300+4 0.000000+0 4.538110-4 2.904390-4 4.010400+4 0.000000+09936 8454  241
 7.959020-5 5.093770-5 4.010500+4 0.000000+0 1.249260-5 7.995270-69936 8454  242
 4.010600+4 0.000000+0 7.179880-7 4.595120-7 4.010700+4 0.000000+09936 8454  243
 4.396650-8 2.813860-8 4.010800+4 0.000000+0 6.73989-10 4.31353-109936 8454  244
 4.010900+4 0.000000+0 6.76210-12 4.32775-12 4.011000+4 0.000000+09936 8454  245
 8.11002-14 5.19041-14 4.108900+4 0.000000+0 0.000000+0 0.000000+09936 8454  246
 4.109000+4 0.000000+0 0.000000+0 0.000000+0 4.109100+4 0.000000+09936 8454  247
 0.000000+0 0.000000+0 4.109200+4 0.000000+0 5.23001-13 3.34721-139936 8454  248
 4.109300+4 0.000000+0 4.58001-11 2.93121-11 4.109300+4 1.000000+09936 8454  249
 1.07000-11 6.84801-12 4.109400+4 0.000000+0 1.830000-9 1.171200-99936 8454  250
 4.109400+4 1.000000+0 1.270000-9 8.12802-10 4.109500+4 0.000000+09936 8454  251
 8.600020-8 5.504010-8 4.109500+4 1.000000+0 2.020000-8 1.292800-89936 8454  252
 4.109600+4 0.000000+0 2.420010-6 1.548800-6 4.109700+4 0.000000+09936 8454  253
